gene_id	ncbi_refseq	eff_length	tpm_1d_rep1	tpm_1d_rep2	tpm_1d_rep3	tpm_10d_rep1	tpm_10d_rep2	tpm_10d_rep3	tpm_10d_rep4	mean_tpm_1d	mean_tpm_10d	pvalue	qvalue	log2fc	regulation	tair_description	at_accession	at_evalue	regulation_label
Nitab4.5_0008076g0010.1	XM_016594597.1	1200	0	0	0	0.886095	3.344357	11.830024	7.693935	0.22152375	7.622772	1.18389174947871e-5	1.04200900185723e-4	4.16926022096553	1	hydroxyproline-rich glycoprotein family protein	AT5G02850.1	2.0000000000000001E-128	UP
Nitab4.5_0001137g0060.1	XM_016599545.1	423	6.000693	8.840835	7.249061	12.187178	0	0	0	8.56944175	0	4.98417916313037e-6	4.86404766535235e-5	-4.1680917291916	2	unknown protein similar to AT2G42110.1	AT2G42110.1	3.0000000000000001E-27	DOWN
Nitab4.5_0000381g0390.1	XM_016625113.1	1227	533.908841	615.716094	528.341534	565.996959	6.448587	22.905185	3.554888	560.990857	10.969553333333332	2.70695638473634e-30	6.6900493508484e-28	-4.16787340392706	2	GDSL-like Lipase/Acylhydrolase family protein	AT5G03820.1	7.9999999999999998E-154	DOWN
Nitab4.5_0000170g0400.1	XM_016593999.1	609	1.395394	0.296933	0	0	14.974058	35.873443	23.780641	0.42308175000000003	24.876047333333332	1.3617361143852e-5	1.18139221594486e-4	4.16745743125208	1	VQ motif-containing protein	AT4G15120.1	5.9999999999999997E-13	UP
Nitab4.5_0002056g0050.1	XM_016605066.1	756	2.724764	8.777778	14.797726	8.582124	0.49023	0	0	8.720598	0.16341	4.10623911471748e-7	5.16639539524454e-6	-4.16678205374704	2	unknown protein similar to AT2G39440.1	AT2G39440.1	6.9999999999999995E-60	DOWN
Nitab4.5_0006169g0040.1	XM_016647487.1	1599	0	2.548485	0	2.101472	24.222422	5.952802	29.581785	1.16248925	19.919003	7.79923022914182e-5	5.50108788956889e-4	4.16601571198717	1	HYR1: UDP-Glycosyltransferase superfamily protein	AT3G21760.1	4.0000000000000003E-158	UP
Nitab4.5_0000669g0210.1	XM_016621663.1	1572	2.346189	3.490842	4.85166	0.276178	0	0	0	2.7412172499999996	0	3.52760786639324e-6	3.54437052256934e-5	-4.16331081740872	2	alpha/beta-Hydrolases superfamily protein	AT3G09690.2	0	DOWN
Nitab4.5_0002280g0050.1	XM_016585333.1	1785	1.481536	0	1.014457	0	9.283406	12.356064	14.889174	0.62399825	12.176214666666667	1.05468328265764e-4	7.13565171625421e-4	4.1631815247284	1	GTA02, GTA2: global transcription factor group A2	NA	NA	UP
Nitab4.5_0000261g0260.1	XM_016595846.1	2469	5.107875	3.54245	3.682326	7.374491	0	0.826423	0	4.9267855	0.2754743333333333	7.36886311561319e-12	2.21356693117788e-10	-4.16304966944572	2	WAK2: wall-associated kinase 2	AT1G21270.1	0	DOWN
Nitab4.5_0006304g0020.1	XM_016580462.1	995	8.240501	9.882715	2.509988	4.699129	1.366399	0	0	6.33308325	0.4554663333333333	2.60468280098304e-7	3.42432564440119e-6	-4.16304482979967	2	Translation protein SH3-like family protein	AT5G54600.1	8.9999999999999999E-83	DOWN
Nitab4.5_0010549g0010.1	XM_016600870.1	1302	4.639084	10.132776	9.732742	7.314594	1.475615	0	0	7.9547989999999995	0.49187166666666665	1.63464513230492e-6	1.78265311563109e-5	-4.16192477481175	2	ATNUDT15, ATNUDX15, NUDX15: nudix hydrolase homolog 15	AT1G28960.5	2.9999999999999998E-136	DOWN
Nitab4.5_0006853g0010.1	XM_016607969.1	717	16.221718	19.775047	15.704489	12.493743	0	0	4.769875	16.04874925	1.5899583333333334	3.79288142099433e-5	2.94006246197646e-4	-4.16024013049761	2	UVI4, PYM: uv-b-insensitive 4	AT2G42260.1	2.9999999999999999E-50	DOWN
Nitab4.5_0006376g0020.1	XM_016637735.1	921	0	0	0	0	2.146033	2.843363	3.80287	0	2.9307553333333334	7.54959022542166e-7	8.99616167750621e-6	4.15982935124755	1	Protein of unknown function (DUF506)	NA	NA	UP
Nitab4.5_0000462g0030.1	XM_016595565.1	1355	1.599214	6.042229	0.538332	4.063002	0	0	0	3.06069425	0	5.337114165947e-6	5.17266527007748e-5	-4.15886580353006	2	NA	NA	NA	DOWN
Nitab4.5_0000990g0030.1	XM_016586770.1	543	0	0	0	0	3.587435	1.733136	22.823905	0	9.381492	3.74750912478392e-8	5.95533182836225e-7	4.15813095701574	1	unknown protein similar to AT2G42760.1	NA	NA	UP
Nitab4.5_0007436g0010.1	XM_016578159.1	663	3.425204	3.04771	13.55043	6.703469	1415.269119	250.386413	1042.334366	6.68170325	902.6632993333333	1.77053976205384e-9	3.65834654417857e-8	4.15726651695145	1	ATGSTU25, GSTU25: glutathione S-transferase TAU 25	AT1G17180.1	9.9999999999999993E-103	UP
Nitab4.5_0003182g0040.1	XM_016644419.1	1104	0	0	0.767916	0	3.542924	5.638872	8.443921	0.191979	5.8752390000000005	6.26786475245553e-6	5.97432838663806e-5	4.1566864258199	1	RNA-binding CRS1 / YhbY (CRM) domain-containing protein	AT4G31010.1	2.0000000000000001E-172	UP
Nitab4.5_0001439g0010.1	XM_016597159.1	294	7.288398	77.455538	14.652357	12.958804	0	0	0	28.08877425	0	7.28708975574965e-6	6.83962111230165e-5	-4.15618908104605	2	unknown protein similar to AT2G15000.5	NA	NA	DOWN
Nitab4.5_0000271g0340.1	XM_016605151.1	321	11.348457	31.083685	2.173526	38.665628	0	0	0	20.817824	0	6.24405984822718e-10	1.38570797564738e-8	-4.15565154623797	2	Rhodanese/Cell cycle control phosphatase superfamily protein	AT2G21045.1	2.0000000000000001E-58	DOWN
Nitab4.5_0012451g0010.1	XM_016589862.1	2817	0.518703	0	0	0	3.821834	1.392547	9.515364	0.12967575	4.909915	1.55866339237866e-5	1.33639848420662e-4	4.15446899834004	1	Protein kinase family protein with leucine-rich repeat domain	AT5G25930.1	0	UP
Nitab4.5_0003163g0060.1	XM_016630000.1	543	0.278542	0	1.964174	0	11.195975	30.158435	21.862818	0.560679	21.072409333333336	1.24263655083736e-5	1.08873727267196e-4	4.15381962913485	1	NA	NA	NA	UP
Nitab4.5_0000316g0080.1	XM_016631939.1	633	0.789456	8.119287	2.452428	6.429563	0	0	0	4.4476835	0	1.13614657006131e-5	1.0063239110201e-4	-4.15184821248085	2	NA	NA	NA	DOWN
Nitab4.5_0014665g0010.1	XM_016613847.1	512	2.189393	10.149157	8.152528	4.29362	0	0	0	6.196174500000001	0	9.38904181071622e-6	8.54079663756834e-5	-4.15173842901397	2	ATMRP1, EST1, ABCC1: multidrug resistance-associated protein 1	AT2G34660.2	0	DOWN
Nitab4.5_0000785g0200.1	XM_016625982.1	3147	0.749126	3.641754	1.345648	0.415866	0	0	0	1.5380985	0	8.80941127807351e-6	8.07918537936091e-5	-4.15148410121375	2	QKY: C2 calcium/lipid-binding plant phosphoribosyltransferase family protein	NA	NA	DOWN
Nitab4.5_0000934g0080.1	XM_016584256.1	396	0	0	7.776692	0	28.554	25.857155	34.212813	1.944173	29.541322666666662	1.04749068035184e-5	9.38279484447897e-5	4.1494293608677	1	unknown protein similar to AT1G75810.1	AT1G75810.1	3E-34	UP
Nitab4.5_0000181g0100.1	XM_016582838.1	522	30.676911	21.239109	22.433604	39.466009	0	7.423712	0	28.45390825	2.4745706666666667	8.4219063778636e-9	1.52346842557742e-7	-4.14931908184407	2	proline-rich family protein	AT3G45230.1	2.9999999999999998E-13	DOWN
Nitab4.5_0008389g0030.1	XM_016592318.1	3570	1.206155	0.944374	2.420446	3.44844	0	0	0.058427	2.00485375	0.019475666666666665	1.07532299623516e-7	1.53398775250039e-6	-4.14888138328414	2	PDR12, ATPDR12, ABCG40, ATABCG40: pleiotropic drug resistance 12	AT1G15520.1	5.9999999999999998E-22	DOWN
Nitab4.5_0003305g0010.1	XM_016637645.1	899	0	0	0	0.875746	6.588559	15.17363	6.101901	0.2189365	9.28803	4.17133432208278e-6	4.13655508854795e-5	4.14799277302199	1	CRR6: chlororespiratory reduction 6	AT2G47910.1	3.0000000000000001E-112	UP
Nitab4.5_0002602g0010.1	XM_016655734.1	1659	0	0	0	0	2.438484	1.40207	6.5014	0	3.4473180000000005	2.22475480664206e-7	2.96270706580815e-6	4.14788612624909	1	Major facilitator superfamily protein	AT1G67300.1	0	UP
Nitab4.5_0000122g0030.1	XM_016578809.1	1656	2.594779	2.300502	4.746661	2.724443	0	0	0	3.0915962500000003	0	5.5470948587889e-6	5.35028966866461e-5	-4.14753568258873	2	Pentatricopeptide repeat (PPR) superfamily protein	AT5G43790.1	3E-176	DOWN
Nitab4.5_0000117g0100.1	XM_016612106.1	996	4.391614	5.785503	4.952287	1.720483	0.341086	0	0	4.21247175	0.11369533333333333	1.14394963894265e-5	1.01205772334164e-4	-4.14727858149178	2	NA	AT5G06590.1	1E-51	DOWN
Nitab4.5_0002712g0020.1	XM_016641376.1	669	3.506148	6.062979	0	0.375063	77.859153	80.449447	65.041401	2.4860475	74.45000033333334	1.97907059288326e-8	3.3453729319702e-7	4.14701453605908	1	Lipase/lipooxygenase, PLAT/LH2 family protein	AT4G39730.1	9.9999999999999995E-58	UP
Nitab4.5_0002642g0010.1	XM_016633962.1	1315	0	0	0.444418	0	5.977214	6.173396	3.637882	0.1111045	5.262830666666667	3.6991858694378e-6	3.70795402135377e-5	4.14668831776649	1	HAP2C, ATHAP2C, NF-YA3: nuclear factor Y, subunit A3	AT1G72830.1	3.9999999999999997E-40	UP
Nitab4.5_0000014g0220.1	XM_016629540.1	735	0	0	1.654428	5.948086	36.506813	41.713845	46.383487	1.9006285	41.534715	3.86701762287938e-7	4.90088573179364e-6	4.14641251193942	1	NA	AT3G11810.1	3.9999999999999998E-82	UP
Nitab4.5_0000386g0100.1	XM_016652077.1	897	1.700502	3.960052	1.060547	3.016693	0	0	0	2.4344485000000002	0	8.9459497200657e-6	8.19256126914583e-5	-4.1463793238615	2	VIK: VH1-interacting kinase	AT4G18950.1	6.0000000000000001E-99	DOWN
Nitab4.5_0002459g0050.1	XM_016624016.1	1506	0	0	1.907141	0	4.093911	9.711915	4.746381	0.47678525	6.184069	9.99868664805498e-8	1.43820866902862e-6	4.14473426830096	1	FAH1, CYP84A1: ferulic acid 5-hydroxylase 1	AT4G36220.1	0	UP
Nitab4.5_0004955g0060.1	XM_016595356.1	2361	16.321209	23.061058	35.086613	28.119104	0.51901	3.265495	0	25.646996	1.2615016666666667	9.46950847569854e-8	1.37298854318128e-6	-4.1421948074893	2	Phosphatidylinositol-4-phosphate 5-kinase family protein	AT3G07960.1	0	DOWN
Nitab4.5_0005269g0010.1	XM_016622991.1	1179	0.971401	0	0	0	8.075282	8.271526	3.393716	0.24285025	6.580174666666667	1.15433900780165e-5	1.01936544512076e-4	4.14076709618324	1	Protein of unknown function (DUF760)	AT3G07310.1	2E-116	UP
Nitab4.5_0001675g0070.1	XM_016602378.1	1027	10.011522	3.122465	0	5.758261	222.673004	39.795851999999996	236.992431	4.723062	166.48709566666665	6.22765695773814e-5	4.51888843556348e-4	4.14061665399295	1	XTR7, XTH15: xyloglucan endotransglucosylase/hydrolase 15	AT4G14130.1	2E-132	UP
Nitab4.5_0004806g0020.1	XM_016585110.1	1482	8.767886	5.873477	9.437152	3.321377	0	0	1.625084	6.849973	0.5416946666666667	1.10247898076316e-4	7.4134894006795e-4	-4.13958361175714	2	UDP-Glycosyltransferase superfamily protein	AT5G12890.1	7.9999999999999995E-157	DOWN
Nitab4.5_0000368g0350.1	XM_016644991.1	1908	0	4.047564	0	0	7.57308	4.646235	7.020458	1.011891	6.4132576666666665	1.60886526685404e-5	1.37448736378148e-4	4.13914069326058	1	GRAS family transcription factor	NA	NA	UP
Nitab4.5_0000482g0280.1	XM_016650401.1	1468	74.175442	62.521029	42.262426	44.463342	2.14207	6.275171	0	55.85555975	2.805747	6.27570283693131e-7	7.5802364320408e-6	-4.13869018150013	2	O-Glycosyl hydrolases family 17 protein	AT2G05790.1	0	DOWN
Nitab4.5_0005549g0020.1	XM_016652840.1	954	0.227125	0	0.994866	0.456634	36.054413	23.828778	28.97397	0.41965625	29.619053666666662	3.53895935973287e-6	3.5538995575576e-5	4.13856902041879	1	NA	NA	NA	UP
Nitab4.5_0012654g0010.1	XM_016601305.1	1533	2.8089	0	0	0	3.653071	5.618827	9.204156	0.702225	6.158684666666666	2.35858805936561e-6	2.47635480108842e-5	4.13751769300072	1	Lactate/malate dehydrogenase family protein	AT4G17260.1	0	UP
Nitab4.5_0004364g0030.1	XM_016649881.1	2260	2.959328	0.322675	2.599234	5.542768	0	0	0	2.8560012500000003	0	5.51419204005774e-6	5.32530192957619e-5	-4.13658305116393	2	Protein kinase protein with adenine nucleotide alpha hydrolases-like domain	AT3G13690.1	0	DOWN
Nitab4.5_0004698g0030.1	XM_016589562.1	2139	0	0.942997	0	0	4.406436	3.968689	6.120568	0.23574925	4.831897666666666	1.22690696284358e-5	1.07596263262328e-4	4.13643601633669	1	NA	AT5G38590.1	8.0000000000000005E-9	UP
Nitab4.5_0006461g0030.1	XM_016652941.1	510	3.337357	0	1.967602	0	83.492383	12.693708	80.383291	1.32623975	58.85646066666667	2.73090560002138e-4	0.00163219640604293	4.13634104916133	1	NA	AT4G23470.1	4.1000000000000002E-2	UP
Nitab4.5_0000914g0070.1	XM_016612089.1	2784	3.043114	3.520136	3.717273	2.10044	0.305352	0	0	3.0952407500000003	0.101784	4.28592104593594e-7	5.37824447768948e-6	-4.13622377289424	2	unknown protein similar to AT3G55060.1	AT3G55060.1	0	DOWN
Nitab4.5_0001133g0040.1	XM_016650993.1	1176	0.137335	0	0	0	1.870382	6.136554	5.656652	0.03433375	4.554529333333334	2.45663933690132e-6	2.56867288907869e-5	4.13449021130998	1	RD22, ATRD22: BURP domain-containing protein	AT5G25610.1	2E-3	UP
Nitab4.5_0001007g0010.1	XM_016586769.1	1347	3.659358	4.771684	0.881663	1.176434	0	0	0	2.62228475	0	4.10773033367742e-8	6.47639670670102e-7	-4.13383450969617	2	CYP86C3: cytochrome P450, family 86, subfamily C, polypeptide 3	AT1G13140.1	9.9999999999999997E-49	DOWN
Nitab4.5_0004269g0030.1	XM_016631600.1	954	1.168274	4.077957	4.185189	1.532416	0	0	0	2.7409589999999997	0	6.45038058770469e-6	6.12834461228259e-5	-4.13293774241987	2	PHT3;3: phosphate transporter 3;3	AT2G17270.1	2.0000000000000001E-152	DOWN
Nitab4.5_0008470g0010.1	XM_016643530.1	2031	0	0	0	0	0.57644	4.959294	2.277944	0	2.604559333333333	6.51211444622836e-8	9.83926462181229e-7	4.13174800931747	1	Protein of unknown function (DUF1666)	AT5G39785.1	6E-103	UP
Nitab4.5_0008981g0050.1	XM_016595950.1	666	3.854479	7.446554	1.66801	5.571446	0	0	0	4.63512225	0	1.06652254565524e-5	9.5218972760118e-5	-4.13058621501619	2	NA	AT5G23570.1	5.0000000000000002E-154	DOWN
Nitab4.5_0005373g0010.1	XM_016629074.1	333	4.133182	13.716354	1.152724	0	152.212136	264.282463	117.856666	4.750565	178.11708833333333	2.02397631940106e-5	1.68193315974682e-4	4.12994325679532	1	NA	-	-	UP
Nitab4.5_0001863g0200.1	XM_016645166.1	1212	3.505401	0.325828	6.19036	5.419932	0	0	0	3.8603802500000004	0	1.23433178062012e-5	1.08195917941966e-4	-4.12921212730363	2	zinc finger (C3HC4-type RING finger) family protein	AT3G27330.1	9.9999999999999997E-73	DOWN
Nitab4.5_0008316g0030.1	XM_016618578.1	990	0.544924	0	0	0	7.786264	5.1657	7.004928	0.136231	6.652297333333333	1.06841349320319e-6	1.22040268761445e-5	4.12909488230792	1	Protein of unknown function (DUF803)	AT2G21120.1	6.0000000000000001E-179	UP
Nitab4.5_0000147g0110.1	XM_016614788.1	714	0	0	0.604386	0	7.881066	6.731558	13.892487	0.1510965	9.501703666666666	1.18289084107532e-5	1.04166648337174e-4	4.12861885378826	1	Phosphoglycerate mutase family protein	AT3G52155.1	9.999999999999999E-94	UP
Nitab4.5_0000334g0210.1	XM_016631995.1	1092	4.305487	1.543192	4.580529	1.596724	0	0	0	3.0064830000000002	0	7.91204111112042e-6	7.35365774576906e-5	-4.12471384459571	2	Glycosyltransferase family 61 protein	AT2G03360.1	6.9999999999999999E-101	DOWN
Nitab4.5_0004470g0020.1	XM_016658524.1	1161	5.37407	0	0	1.417246	29.991498	17.039501	18.266465	1.697829	21.765821333333335	2.10764830122901e-5	1.7442290572902e-4	4.12338720946304	1	Protein kinase superfamily protein	AT1G76360.1	9.9999999999999995E-178	UP
Nitab4.5_0002562g0010.1	XR_001657019.1	2523	0	0	0	0.733751	3.926134	2.337579	4.234247	0.18343775	3.4993199999999995	3.49389279608303e-6	3.51602948317572e-5	4.12167685034444	1	NA	AT1G64870.1	1E-50	UP
Nitab4.5_0001031g0140.1	XM_016637115.1	1512	6.963116	5.328228	5.92174	9.681094	1.112088	0	0	6.973544500000001	0.37069599999999997	5.25750472642696e-6	5.10721362653931e-5	-4.12116090958376	2	unknown protein similar to AT3G27350.1	AT3G27350.1	5.9999999999999995E-25	DOWN
Nitab4.5_0005514g0010.1	XM_016592752.1	829	2.448443	3.448034	1.178669	1.238922	0	0	0	2.078517	0	9.72411608744739e-6	8.81399995923429e-5	-4.11997276931181	2	unknown protein similar to AT5G53030.1	AT5G53030.1	9.9999999999999992E-25	DOWN
Nitab4.5_0001287g0020.1	NA	687	0	0	0	0	6.778657	8.47595	1.728736	0	5.661114333333334	8.07616594113478e-6	7.49521764739307e-5	4.11992307467811	1	NA	NA	NA	UP
Nitab4.5_0002684g0130.1	XM_016634743.1	1116	6.041501	2.659568	5.149218	1.83864	0	0	0	3.9222317500000003	0	8.12103304346647e-6	7.53318346659356e-5	-4.11991245266789	2	unknown protein similar to AT3G53540.1	AT3G53540.1	7.9999999999999997E-105	DOWN
Nitab4.5_0003412g0050.1	XM_016579977.1	768	22.080966	22.898655	15.893946	9.779957	0	0	8.67587	17.663381	2.8919566666666667	3.65004646164909e-7	4.6508459434337e-6	-4.11937472971352	2	ATRAB5A, ATRABF2A, RABF2A, RAB5A, RHA1, ATRAB-F2A, RAB-F2A: RAB homolog 1	AT5G45130.1	2E-118	DOWN
Nitab4.5_0006594g0070.1	XM_016615468.1	594	6.595977	4.356232	1.15469	13.697413	0	0	0	6.451078	0	2.19743260793172e-6	2.3244659549161e-5	-4.11875330151893	2	Plant VAMP (vesicle-associated membrane protein) family protein	AT5G47180.2	9.9999999999999996E-95	DOWN
Nitab4.5_0004990g0010.1	XM_016596776.1	591	0	0	0	0.571703	20.623778	9.546862	10.565148	0.14292575	13.578596	2.57033415926631e-6	2.67140682964707e-5	4.1177461209001	1	RING/U-box superfamily protein	NA	NA	UP
Nitab4.5_0000152g0200.1	XM_016655523.1	987	1.557201	3.771249	0.80782	3.385272	0	0	0	2.3803855	0	5.06982028721768e-6	4.93749642096994e-5	-4.11720126287911	2	BTB/POZ domain-containing protein	AT1G55760.1	0	DOWN
Nitab4.5_0000170g0190.1	XM_016578378.1	1449	12.432916	5.752248	9.948252	6.66353	1.462274	0	0	8.6992365	0.4874246666666667	8.89898232813557e-6	8.15543624870791e-5	-4.11644118205675	2	Pseudouridine synthase family protein	AT1G78910.1	0	DOWN
Nitab4.5_0002257g0140.1	XM_016637321.1	1079	2.595731	1.809601	0.928699	4.909169	0	0	0	2.5608	0	3.1573416848445e-6	3.21736076372642e-5	-4.11638317440106	2	unknown protein similar to AT1G74530.3	AT1G74530.3	1.0000000000000001E-122	DOWN
Nitab4.5_0002655g0080.1	XM_016598723.1	1722	1.860362	10.950136	8.369787	7.42001	0.391976	0	0	7.150073750000001	0.13065866666666667	2.30038337751979e-6	2.42326574448943e-5	-4.11632619442877	2	NA	AT5G13660.1	4E-79	DOWN
Nitab4.5_0001911g0100.1	XM_016608729.1	777	5.454044	29.655794	14.234423	12.230263	0	0	4.204846	15.393631	1.4016153333333332	3.52510261221986e-6	3.5427886300789e-5	-4.11587247287491	2	ATEXPA3, ATEXP3, ATHEXP ALPHA 1.9, EXP3: Barwin-like endoglucanases superfamily protein	AT2G37640.1	3.9999999999999998E-151	DOWN
Nitab4.5_0000681g0010.1	XM_016615648.1	1941	5.824965	7.57251	12.768764	8.901569	0	0	1.636066	8.766952	0.5453553333333333	8.70013403706934e-6	8.00403919388105e-5	-4.11408660973927	2	Tetratricopeptide repeat (TPR)-like superfamily protein	AT4G18570.1	3.0000000000000002E-156	DOWN
Nitab4.5_0005340g0030.1	XM_016599686.1	918	6.128267	10.823683	13.554742	5.087609	2.139372	0	0	8.89857525	0.713124	2.19441554715673e-10	5.22649910668243e-9	-4.11030948180753	2	NA	AT1G08500.1	1.9999999999999999E-28	DOWN
Nitab4.5_0015619g0010.1	XM_016641154.1	1203	1.159058	0	0	0	6.378806	6.14281	5.674922	0.2897645	6.065512666666667	9.35201746972349e-6	8.51322135607931e-5	4.10923736505215	1	NGA1: AP2/B3-like transcriptional factor family protein	AT1G01030.1	3.9999999999999999E-69	UP
Nitab4.5_0012533g0010.1	XM_016581665.1	1017	0.129437	0	0	0	3.075928	4.9213	2.751474	0.03235925	3.5829006666666667	7.01623046484423e-6	6.61639572576738e-5	4.10836590023419	1	Mitochondrial substrate carrier family protein	AT1G72820.1	0	UP
Nitab4.5_0006883g0030.1	XM_016587058.1	1467	7.622907	18.491918	11.411728	6.821453	0	2.15712	0	11.087001499999998	0.71904	6.48586480441827e-8	9.80739032404289e-7	-4.10795993216659	2	Eukaryotic aspartyl protease family protein	NA	NA	DOWN
Nitab4.5_0007380g0010.1	XM_016592305.1	983	11.271509	5.741149	11.189582	13.358984	4.559172	0	0	10.390306	1.519724	6.83120914872508e-8	1.02724543737841e-6	-4.10785025674296	2	TET8: tetraspanin8	-	-	DOWN
Nitab4.5_0000672g0050.1	XM_016592943.1	4383	0	0	0	0	0.656698	0.31991000000000003	2.016562	0	0.9977233333333334	5.54361224652383e-6	5.34964204114343e-5	4.10724100942319	1	NA	AT3G46730.1	2.0000000000000001E-58	UP
Nitab4.5_0007543g0030.1	XM_016637728.1	2004	0	4.613457	0	0	11.62634	4.113629	8.100884	1.15336425	7.946951000000001	6.44385963017889e-6	6.1236778408142e-5	4.10680457553859	1	Protein kinase superfamily protein	AT2G23450.1	0	UP
Nitab4.5_0000684g0130.1	XM_016586006.1	789	121.435867	121.055434	116.487516	125.133495	9.663873	23.973224	0	121.02807800000001	11.212365666666665	2.62156373177588e-5	2.12381259326075e-4	-4.10655379603676	2	CYP5, ATCYP5, CYP19-4: cyclophilin 5	AT2G29960.1	3.9999999999999999E-120	DOWN
Nitab4.5_0001047g0100.1	XM_016628788.1	1749	0	0	0	0	1.73443	5.113606	2.198454	0	3.015496666666666	9.67600053946589e-6	8.77665825862897e-5	4.10628648050232	1	CAT7: cationic amino acid transporter 7	AT3G10600.1	0	UP
Nitab4.5_0002234g0020.1	XM_016631172.1	1521	7.933304	7.57884	6.319831	2.921787	0	0	0.476156	6.1884405000000005	0.15871866666666667	1.92269153765264e-8	3.25813178642294e-7	-4.10498696321469	2	IQD22: IQ-domain 22	AT4G23060.1	1.9999999999999999E-77	DOWN
Nitab4.5_0006479g0010.1	XM_016605524.1	1074	10.685858	6.40915	9.638349	5.276788	2.285827	0	0	8.002536249999999	0.7619423333333333	9.9650684119818e-9	1.78564267306981e-7	-4.10367641135056	2	RAP2.4: related to AP2 4	NA	NA	DOWN
Nitab4.5_0002675g0020.1	XM_016645838.1	1467	0	0	0	0.086829	2.501981	1.617654	5.241293	0.02170725	3.120309333333333	1.49376151292679e-5	1.28625708556547e-4	4.10309440688057	1	NA	AT1G22400.1	2.0000000000000001E-89	UP
Nitab4.5_0001318g0020.1	XM_016608932.1	1884	28.753742	22.142214	20.361313	14.92418	0.800232	1.301192	0	21.545362249999997	0.7004746666666666	1.9401682572159e-9	3.98934650835425e-8	-4.10288420125729	2	TPX2 (targeting protein for Xklp2) protein family	AT3G26050.1	3.0000000000000003E-29	DOWN
Nitab4.5_0005156g0050.1	XM_016648274.1	1892	26.70717	56.606425	26.471169	14.496485	0.666567	1.522845	0	31.07031225	0.729804	2.77691859891716e-10	6.50397057690998e-9	-4.10261016869729	2	Glycosyl hydrolase family protein	AT5G20950.2	0	DOWN
Nitab4.5_0001146g0200.1	XM_016613044.1	1191	0	0.402323	0	1.242866	15.350782	14.855209	4.983092	0.41129725	11.729694333333335	1.84723930775391e-5	1.55303574228217e-4	4.10215246298149	1	GroES-like zinc-binding alcohol dehydrogenase family protein	AT5G51970.2	0	UP
Nitab4.5_0011637g0020.1	XR_001653875.1	321	79.455487	34.189778	56.5055	47.556755	0	0	13.501337	54.42688	4.500445666666667	7.06651290205743e-9	1.29802838345707e-7	-4.1018635410342	2	NA	NA	NA	DOWN
Nitab4.5_0001128g0100.1	XM_016604225.1	562	9.142672	0.254293	10.5906	9.709022	0	0	0	7.42414675	0	1.50673949709635e-5	1.29625916047665e-4	-4.10180892541028	2	NA	NA	NA	DOWN
Nitab4.5_0004233g0010.1	XM_016600599.1	1767	8.967013	12.942088	5.391482	13.558211	0	0	1.788429	10.2146985	0.596143	3.4464515875075e-10	7.96913410817347e-9	-4.10155732030596	2	Major facilitator superfamily protein	AT1G22540.1	0	DOWN
